symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
ASHOKLEY,camarilla,MIS,2026-07-22 12:10:00,2026-07-22 12:20:00,152.2,152.00949999999997,197,37.53,5.76,0.2,target_hit
CANBK,camarilla,MIS,2026-07-22 12:10:00,2026-07-22 15:15:00,126.15,126.6,237,-106.65,-138.42,-0.38,forced_close
TITAN,camarilla,MIS,2026-07-22 12:10:00,2026-07-22 13:40:00,4719.0,4723.075,6,24.45,-5.59,0.11,target_hit
INDHOTEL,camarilla,MIS,2026-07-22 12:15:00,2026-07-22 14:25:00,722.1,725.0928571428572,41,-122.71,-154.18,-0.35,trailing_stop
LTM,camarilla,MIS,2026-07-22 12:15:00,2026-07-22 12:20:00,4000.5,3996.61,7,27.23,-2.45,0.11,target_hit
TATAPOWER,camarilla,MIS,2026-07-22 12:15:00,2026-07-22 15:15:00,378.05,378.75,79,-55.3,-87.01,-0.26,forced_close
BHARATFORG,camarilla,MIS,2026-07-22 12:25:00,2026-07-22 15:15:00,2190.0,2185.8,13,54.6,24.44,0.14,forced_close
MARUTI,camarilla,MIS,2026-07-22 12:30:00,2026-07-22 14:50:00,13509,13561.357142857143,2,-104.71,-133.43,-0.5,trailing_stop
BANKBARODA,camarilla,MIS,2026-07-22 12:35:00,2026-07-22 15:00:00,244.7,246.2392857142857,122,-187.79,-219.57,-1.06,trailing_stop
HYUNDAI,camarilla,MIS,2026-07-22 12:35:00,2026-07-22 15:15:00,1947.7,1946.0,15,25.5,-5.47,0.09,forced_close
TECHM,camarilla,MIS,2026-07-22 12:35:00,2026-07-22 15:15:00,1559.4,1559.1,19,5.7,-25.72,0.03,forced_close
BSE,camarilla,MIS,2026-07-22 12:40:00,2026-07-22 15:00:00,3637.0,3631.495,8,44.04,13.21,0.15,target_hit
COALINDIA,camarilla,MIS,2026-07-22 12:40:00,2026-07-22 12:45:00,429.2,429.0225,69,12.25,-19.15,0.05,target_hit
