symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
SRF,orb_vwap,MIS,2026-06-08 09:35:00,2026-06-08 10:30:00,2638.6,2642.7,11,-45.1,-75.91,-0.22,vwap_cross
FORTIS,orb_vwap,MIS,2026-06-08 09:40:00,2026-06-08 15:00:00,979.0,989.05,30,301.5,270.16,1.42,vwap_cross
SWIGGY,orb_vwap,MIS,2026-06-08 09:45:00,2026-06-08 09:55:00,245.3,246.9,122,-195.2,-227.06,-1.13,vwap_cross
APOLLOHOSP,orb_vwap,MIS,2026-06-08 09:50:00,2026-06-08 15:00:00,8385.0,8353.5,3,-94.5,-121.12,-0.68,vwap_cross
DIVISLAB,orb_vwap,MIS,2026-06-08 09:50:00,2026-06-08 10:30:00,6707.0,6635.5,4,-286.0,-314.27,-1.34,vwap_cross
PIDILITIND,orb_vwap,MIS,2026-06-08 09:55:00,2026-06-08 13:40:00,1463.0,1464.4,20,28.0,-3.05,0.22,vwap_cross
BHARTIARTL,orb_vwap,MIS,2026-06-08 10:00:00,2026-06-08 15:15:00,1799.1,1811.0,16,190.4,159.75,2.35,forced_close
BAJAJHLDNG,orb_vwap,MIS,2026-06-08 10:05:00,2026-06-08 15:15:00,9984,9862,3,366,334.47,3.29,forced_close
YESBANK,orb_vwap,MIS,2026-06-08 10:05:00,2026-06-08 11:20:00,23.52,23.3,1275,-280.5,-312.12,-1.05,vwap_cross
CANBK,orb_vwap,MIS,2026-06-08 10:25:00,2026-06-08 15:15:00,129.56,127.83,231,399.63,368.15,1.14,forced_close
IDFCFIRSTB,orb_vwap,MIS,2026-06-08 11:00:00,2026-06-08 13:25:00,72.62,72.14,413,-198.24,-229.92,-0.95,vwap_cross
OIL,orb_vwap,MIS,2026-06-08 11:55:00,2026-06-08 14:50:00,491.95,487.25,60,-282.0,-313.12,-1.03,vwap_cross
SAIL,orb_vwap,MIS,2026-06-08 11:55:00,2026-06-08 12:20:00,182.7,184.44,164,-285.36,-317.32,-1.0,vwap_cross
TIINDIA,orb_vwap,MIS,2026-06-08 12:00:00,2026-06-08 13:35:00,3139.0,3102.1,9,-332.1,-361.85,-1.02,vwap_cross
HINDALCO,orb_vwap,MIS,2026-06-08 12:50:00,2026-06-08 13:35:00,1078.4,1070.5,27,-213.3,-244.04,-0.99,vwap_cross
COALINDIA,orb_vwap,MIS,2026-06-08 14:55:00,2026-06-08 15:15:00,464.5,465.3,64,-51.2,-82.76,-0.32,forced_close
IDFCFIRSTB,orb_vwap,MIS,2026-06-09 09:30:00,2026-06-09 11:10:00,73.88,73.71,406,-69.02,-100.78,-0.29,vwap_cross
OBEROIRLTY,orb_vwap,MIS,2026-06-09 09:30:00,2026-06-09 09:40:00,1633.7,1624.6,18,-163.8,-194.88,-0.94,vwap_cross
ICICIGI,orb_vwap,MIS,2026-06-09 09:35:00,2026-06-09 10:00:00,1798.5,1788.8,16,-155.2,-185.62,-0.66,vwap_cross
MOTILALOFS,orb_vwap,MIS,2026-06-09 09:35:00,2026-06-09 10:45:00,850.65,849.6,35,-36.75,-68.3,-0.18,vwap_cross
SWIGGY,orb_vwap,MIS,2026-06-09 09:35:00,2026-06-09 10:00:00,245.0,242.1,122,-353.8,-385.27,-1.01,vwap_cross
MAXHEALTH,orb_vwap,MIS,2026-06-09 09:40:00,2026-06-09 09:50:00,998.75,1005.3,30,-196.5,-228.4,-1.1,vwap_cross
RVNL,orb_vwap,MIS,2026-06-09 09:50:00,2026-06-09 10:05:00,235.55,233.54,127,-255.27,-286.83,-1.39,vwap_cross
BHARTIARTL,orb_vwap,MIS,2026-06-09 10:05:00,2026-06-09 14:55:00,1808.6,1805.6,16,48.0,17.34,0.35,vwap_cross
SUPREMEIND,orb_vwap,MIS,2026-06-09 10:15:00,2026-06-09 11:00:00,3506.2,3517.4,8,-89.6,-119.4,-0.9,vwap_cross
HDFCLIFE,orb_vwap,MIS,2026-06-09 10:20:00,2026-06-09 15:15:00,562.4,560.55,53,98.05,66.5,0.33,forced_close
MOTHERSON,orb_vwap,MIS,2026-06-09 10:45:00,2026-06-09 15:15:00,142.42,144.15,210,363.3,331.35,2.95,forced_close
APOLLOHOSP,orb_vwap,MIS,2026-06-09 11:00:00,2026-06-09 15:15:00,8469.5,8515.5,3,138.0,110.97,0.9,forced_close
HINDPETRO,orb_vwap,MIS,2026-06-09 11:00:00,2026-06-09 12:55:00,378.2,376.65,79,-122.45,-154.06,-0.83,vwap_cross
INDIGO,orb_vwap,MIS,2026-06-09 11:40:00,2026-06-09 15:15:00,4475.8,4533.6,6,346.8,318.1,1.35,forced_close
NYKAA,orb_vwap,MIS,2026-06-09 11:40:00,2026-06-09 15:15:00,266.2,267.05,112,95.2,63.52,0.6,forced_close
GRASIM,orb_vwap,MIS,2026-06-09 12:30:00,2026-06-09 14:30:00,3105.7,3095.7,9,-90.0,-119.58,-0.92,vwap_cross
APOLLOHOSP,orb_vwap,MIS,2026-06-10 09:30:00,2026-06-10 09:50:00,8597.0,8578.0,3,-57.0,-84.31,-0.63,vwap_cross
COLPAL,orb_vwap,MIS,2026-06-10 09:30:00,2026-06-10 10:25:00,2089.0,2076.2,14,-179.2,-210.1,-1.03,vwap_cross
GODREJCP,orb_vwap,MIS,2026-06-10 09:30:00,2026-06-10 10:25:00,1032.5,1032.8,29,8.7,-23.06,0.07,vwap_cross
PIDILITIND,orb_vwap,MIS,2026-06-10 09:30:00,2026-06-10 10:20:00,1514.0,1508.5,19,-104.5,-134.94,-0.81,vwap_cross
DABUR,orb_vwap,MIS,2026-06-10 09:40:00,2026-06-10 10:25:00,437.1,435.5,68,-108.8,-140.25,-0.64,vwap_cross
MFSL,orb_vwap,MIS,2026-06-10 09:40:00,2026-06-10 10:40:00,1616.4,1615.0,18,-25.2,-56.04,-0.16,vwap_cross
