symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
KPITTECH,stage1,MIS,2025-10-03 00:00:00,2025-10-03 00:00:00,1153.2,1157.7,26,117.0,85.13,,session_close
LUPIN,stage1,MIS,2025-10-03 00:00:00,2025-10-03 00:00:00,1984.4,1973.6,15,-162.0,-193.46,,session_close
SHRIRAMFIN,stage1,MIS,2025-10-03 00:00:00,2025-10-03 00:00:00,645.0,645.8,46,36.8,5.31,,session_close
TMPV,stage1,MIS,2025-10-03 00:00:00,2025-10-03 00:00:00,494.7,493.05,60,-99.0,-130.41,,session_close
KALYANKJIL,stage1,MIS,2025-10-06 00:00:00,2025-10-06 00:00:00,495.0,485.35,60,-579.0,-610.12,,session_close
TATASTEEL,stage1,MIS,2025-10-06 00:00:00,2025-10-06 00:00:00,173.3,170.06,173,-560.52,-591.95,,session_close
AXISBANK,stage1,MIS,2025-10-07 00:00:00,2025-10-07 00:00:00,1212.0,1186.8,24,-604.8,-635.26,,session_close
BSE,stage1,MIS,2025-10-07 00:00:00,2025-10-07 00:00:00,2237.0,2231.2,13,-75.4,-106.19,,session_close
FORTIS,stage1,MIS,2025-10-07 00:00:00,2025-10-07 00:00:00,1053.9,1041.8,28,-338.8,-369.88,,session_close
NYKAA,stage1,MIS,2025-10-07 00:00:00,2025-10-07 00:00:00,257.0,262.4,116,626.4,594.38,,session_close
DIVISLAB,stage1,MIS,2025-10-08 00:00:00,2025-10-08 00:00:00,6115.0,6120.5,4,22.0,-3.95,,session_close
FEDERALBNK,stage1,MIS,2025-10-08 00:00:00,2025-10-08 00:00:00,200.5,202.61,149,314.39,282.51,,session_close
LODHA,stage1,MIS,2025-10-08 00:00:00,2025-10-08 00:00:00,1150.0,1128.7,26,-553.8,-585.15,,session_close
TITAN,stage1,MIS,2025-10-09 00:00:00,2025-10-09 00:00:00,3559.8,3550.6,8,-73.6,-103.75,,session_close
AUROPHARMA,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,1125.4,1130.3,26,127.4,96.29,,session_close
FEDERALBNK,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,206.91,208.3,144,200.16,168.44,,session_close
HINDZINC,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,512.7,498.3,58,-835.2,-866.2,,session_close
JINDALSTEL,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,1037.2,1015.2,28,-616.0,-646.4,,session_close
MCX,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,1741.0,1738.0,17,-51.0,-82.35,,session_close
MOTILALOFS,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,952.2,967.3,31,468.1,436.5,,session_close
SAIL,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,136.5,132.17,219,-948.27,-979.36,,session_close
TATAELXSI,stage1,MIS,2025-10-10 00:00:00,2025-10-10 00:00:00,5549.5,5407.5,5,-710.0,-738.97,,session_close
DIVISLAB,stage1,MIS,2025-10-13 00:00:00,2025-10-13 00:00:00,6465.5,6556.0,4,362.0,334.34,,session_close
PNB,stage1,MIS,2025-10-13 00:00:00,2025-10-13 00:00:00,113.57,113.65,264,21.12,-10.69,,session_close
YESBANK,stage1,MIS,2025-10-13 00:00:00,2025-10-13 00:00:00,24.2,24.03,1239,-210.63,-242.29,,session_close
FEDERALBNK,stage1,MIS,2025-10-14 00:00:00,2025-10-14 00:00:00,212.94,215.44,140,350.0,318.16,,session_close
HDFCAMC,stage1,MIS,2025-10-14 00:00:00,2025-10-14 00:00:00,2788.0,2737.1,10,-509.0,-538.24,,session_close
MCX,stage1,MIS,2025-10-14 00:00:00,2025-10-14 00:00:00,1803.0,1880.0,16,1232.0,1200.62,,session_close
MOTILALOFS,stage1,MIS,2025-10-14 00:00:00,2025-10-14 00:00:00,1008.55,999.0,29,-276.95,-307.79,,session_close
IREDA,stage1,MIS,2025-10-15 00:00:00,2025-10-15 00:00:00,156.39,154.89,191,-286.5,-317.99,,session_close
MCX,stage1,MIS,2025-10-15 00:00:00,2025-10-15 00:00:00,1912.0,1908.0,15,-60.0,-90.38,,session_close
TATACOMM,stage1,MIS,2025-10-15 00:00:00,2025-10-15 00:00:00,1945.0,1955.1,15,151.5,120.46,,session_close
360ONE,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,1174.0,1171.8,25,-55.0,-86.09,,session_close
HDFCAMC,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,2833.0,2839.9,10,69.0,38.91,,session_close
ICICIGI,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,2010.5,2010.1,14,-5.6,-35.44,,session_close
PERSISTENT,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,5722.1,5841.5,5,597.0,566.28,,session_close
PHOENIXLTD,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,1674.1,1694.9,17,353.6,323.19,,session_close
PRESTIGE,stage1,MIS,2025-10-16 00:00:00,2025-10-16 00:00:00,1677.2,1696.9,17,334.9,304.45,,session_close
GODREJPROP,stage1,MIS,2025-10-17 00:00:00,2025-10-17 00:00:00,2206.0,2236.2,13,392.6,361.94,,session_close
NESTLEIND,stage1,MIS,2025-10-17 00:00:00,2025-10-17 00:00:00,1263.9,1289.5,23,588.8,557.6,,session_close
OBEROIRLTY,stage1,MIS,2025-10-17 00:00:00,2025-10-17 00:00:00,1698.7,1700.5,17,30.6,-0.04,,session_close
TATACONSUM,stage1,MIS,2025-10-17 00:00:00,2025-10-17 00:00:00,1152.2,1166.0,26,358.8,326.8,,session_close
RADICO,stage1,MIS,2025-10-20 00:00:00,2025-10-20 00:00:00,3130.0,3254.7,9,1122.3,1091.71,,session_close
AUBANK,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,866.0,861.35,34,-158.1,-189.22,,session_close
BANKINDIA,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,126.42,126.14,237,-66.36,-98.09,,session_close
CIPLA,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,1646.7,1663.6,18,304.2,272.57,,session_close
FEDERALBNK,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,228.39,227.44,131,-124.45,-156.1,,session_close
IDFCFIRSTB,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,77.25,76.77,388,-186.24,-217.91,,session_close
PNB,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,114.91,114.35,261,-146.16,-177.87,,session_close
RADICO,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,3280.0,3302.1,9,198.9,167.47,,session_close
RELIANCE,stage1,MIS,2025-10-21 00:00:00,2025-10-21 00:00:00,1468.0,1465.2,20,-56.0,-87.1,,session_close
BANKINDIA,stage1,MIS,2025-10-24 00:00:00,2025-10-24 00:00:00,130.74,129.66,229,-247.32,-278.91,,session_close
BHARATFORG,stage1,MIS,2025-10-24 00:00:00,2025-10-24 00:00:00,1300.1,1283.9,23,-372.6,-404.07,,session_close
NAUKRI,stage1,MIS,2025-10-24 00:00:00,2025-10-24 00:00:00,1380.0,1377.8,21,-46.2,-76.9,,session_close
CUMMINSIND,stage1,MIS,2025-10-27 00:00:00,2025-10-27 00:00:00,4220.0,4311.5,7,640.5,608.76,,session_close
HINDALCO,stage1,MIS,2025-10-27 00:00:00,2025-10-27 00:00:00,834.9,840.85,35,208.25,177.13,,session_close
BANKINDIA,stage1,MIS,2025-10-28 00:00:00,2025-10-28 00:00:00,135.29,136.63,221,296.14,264.24,,session_close
CUMMINSIND,stage1,MIS,2025-10-28 00:00:00,2025-10-28 00:00:00,4309.4,4285.6,6,-142.8,-170.13,,session_close
