symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
ALKEM,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,5570.0,5520.5,6,-297.0,-386.9,-0.1,max_hold_exit
COFORGE,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,1310.0,1220.6,19,-1698.6,-1768.09,-0.58,max_hold_exit
GAIL,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,160.0,164.96,216,1071.36,977.51,0.36,max_hold_exit
GODFRYPHLP,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,2200.0,2153.3,9,-420.3,-479.8,-0.15,max_hold_exit
HINDZINC,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,595.0,592.1,48,-139.2,-218.46,-0.05,max_hold_exit
INDHOTEL,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,654.0,639.45,43,-625.65,-703.43,-0.21,max_hold_exit
MOTHERSON,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,122.5,127.22,196,925.12,854.87,0.31,max_hold_exit
NESTLEIND,swing,CNC,2026-04-17 00:00:00,2026-04-21 00:00:00,1258.1,1290.057142857143,33,1054.59,945.29,0.35,chandelier_stop
TATACOMM,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,1555.4,1580.7,16,404.8,333.14,0.14,max_hold_exit
TMPV,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,352.05,351.95,82,-8.2,-88.28,-0.0,max_hold_exit
VBL,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,453.3,484.25,66,2042.7,1958.16,0.69,max_hold_exit
WIPRO,swing,CNC,2026-04-17 00:00:00,2026-04-23 00:00:00,205.0,202.76,179,-400.96,-498.03,-0.13,max_hold_exit
360ONE,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,1107.7,1039.6,26,-1770.6,-1848.7,-0.59,max_hold_exit
APLAPOLLO,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,2120.1,2004.5,13,-1502.8,-1578.43,-0.52,max_hold_exit
DIVISLAB,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,6269.5,6361.5,6,552.0,451.9,0.19,max_hold_exit
DLF,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,602.0,587.05,46,-687.7,-764.46,-0.23,max_hold_exit
ETERNAL,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,251.85,256.79,113,558.22,478.46,0.19,max_hold_exit
FORTIS,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,894.0,929.3,35,1235.5,1148.75,0.41,max_hold_exit
ICICIGI,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,1891.6,1772.1,16,-1912.0,-1993.21,-0.67,max_hold_exit
IRFC,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,105.14,103.92,260,-317.2,-393.56,-0.11,max_hold_exit
LTM,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,4753.6,4326.650000000001,6,-2561.7,-2638.36,-0.85,chandelier_stop
PIIND,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,3120.0,3081.2,9,-349.2,-427.17,-0.12,max_hold_exit
POLICYBZR,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,1600.6,1696.7,17,1633.7,1555.6,0.56,max_hold_exit
RVNL,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,304.5,303.44,79,-83.74,-153.05,-0.03,max_hold_exit
SBILIFE,swing,CNC,2026-04-20 00:00:00,2026-04-23 00:00:00,1976.3,1824.042857142857,19,-2892.89,-2989.27,-0.98,chandelier_stop
SHREECEM,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,25300.0,24950.0,1,-350.0,-421.8,-0.16,max_hold_exit
ULTRACEMCO,swing,CNC,2026-04-20 00:00:00,2026-04-24 00:00:00,11731,11758,2,54,-14.13,0.03,max_hold_exit
BAJAJHLDNG,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,10375.0,10333.5,2,-83.0,-144.96,-0.04,max_hold_exit
BLUESTARCO,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,1898.4,1916.3,12,214.8,148.02,0.07,max_hold_exit
COLPAL,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,2129.0,2141.0,16,192.0,100.17,0.07,max_hold_exit
MANKIND,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,2150.0,2268.7,17,2017.9,1918.65,0.69,max_hold_exit
NAUKRI,swing,CNC,2026-04-21 00:00:00,2026-04-24 00:00:00,1071.0,984.1928571428572,28,-2430.6,-2510.66,-0.84,chandelier_stop
TATACONSUM,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,1125.0,1160.5,35,1242.5,1137.77,0.43,max_hold_exit
VOLTAS,swing,CNC,2026-04-21 00:00:00,2026-04-27 00:00:00,1445.0,1515.0,17,1190.0,1118.24,0.4,max_hold_exit
GODREJCP,swing,CNC,2026-04-22 00:00:00,2026-04-28 00:00:00,1119.6,1092.0,30,-828.0,-917.72,-0.29,max_hold_exit
HINDUNILVR,swing,CNC,2026-04-22 00:00:00,2026-04-28 00:00:00,2310.4,2289.5,17,-355.3,-458.15,-0.12,max_hold_exit
SBIN,swing,CNC,2026-04-22 00:00:00,2026-04-28 00:00:00,1110.0,1091.3,30,-561.0,-650.36,-0.19,max_hold_exit
HAVELLS,swing,CNC,2026-04-23 00:00:00,2026-04-29 00:00:00,1294.6,1252.5,23,-968.3,-1049.4,-0.32,max_hold_exit
INDUSINDBK,swing,CNC,2026-04-23 00:00:00,2026-04-29 00:00:00,861.7,913.75,37,1925.85,1837.07,0.65,max_hold_exit
MARICO,swing,CNC,2026-04-23 00:00:00,2026-04-29 00:00:00,774.95,779.3,52,226.2,120.48,0.08,max_hold_exit
PIDILITIND,swing,CNC,2026-04-23 00:00:00,2026-04-29 00:00:00,1408.0,1389.0,24,-456.0,-546.56,-0.15,max_hold_exit
UNITDSPR,swing,CNC,2026-04-23 00:00:00,2026-04-29 00:00:00,1390.1,1363.4,27,-720.9,-819.5,-0.25,max_hold_exit
JUBLFOOD,swing,CNC,2026-04-24 00:00:00,2026-04-30 00:00:00,493.2,478.6,45,-657.0,-721.57,-0.22,max_hold_exit
COALINDIA,swing,CNC,2026-04-27 00:00:00,2026-05-04 00:00:00,458.5,479.95,92,1973.4,1861.68,0.66,max_hold_exit
DRREDDY,swing,CNC,2026-04-27 00:00:00,2026-05-04 00:00:00,1320.4,1287.2,26,-863.2,-954.53,-0.3,max_hold_exit
CIPLA,swing,CNC,2026-04-28 00:00:00,2026-05-05 00:00:00,1316.0,1333.7,37,654.9,530.08,0.22,max_hold_exit
JIOFIN,swing,CNC,2026-04-28 00:00:00,2026-05-05 00:00:00,255.5,248.45,128,-902.4,-990.08,-0.3,max_hold_exit
OIL,swing,CNC,2026-04-28 00:00:00,2026-05-05 00:00:00,479.8,464.5714285714286,79,-1203.06,-1301.98,-0.41,chandelier_stop
IDEA,swing,CNC,2026-04-29 00:00:00,2026-05-06 00:00:00,10.05,11.3,3414,4267.5,4170.89,1.42,max_hold_exit
ITC,swing,CNC,2026-04-30 00:00:00,2026-05-07 00:00:00,307.85,299.25,199,-1711.4,-1861.71,-0.57,max_hold_exit
RELIANCE,swing,CNC,2026-04-30 00:00:00,2026-05-07 00:00:00,1409.0,1436.2,33,897.6,777.4,0.31,max_hold_exit
KPITTECH,swing,CNC,2026-05-04 00:00:00,2026-05-08 00:00:00,767.0,704.2714285714285,39,-2446.41,-2526.29,-0.82,chandelier_stop
SUNPHARMA,swing,CNC,2026-05-04 00:00:00,2026-05-08 00:00:00,1820.0,1847.9,19,530.1,436.77,0.18,max_hold_exit
BRITANNIA,swing,CNC,2026-05-05 00:00:00,2026-05-11 00:00:00,5775.0,5489.071428571428,7,-2001.5,-2105.2,-0.73,chandelier_stop
IRCTC,swing,CNC,2026-05-05 00:00:00,2026-05-11 00:00:00,555.0,556.8,79,142.2,28.68,0.05,max_hold_exit
TORNTPHARM,swing,CNC,2026-05-05 00:00:00,2026-05-11 00:00:00,4251.8,4517.1,11,2918.3,2795.4,1.01,max_hold_exit
DABUR,swing,CNC,2026-05-06 00:00:00,2026-05-12 00:00:00,465.0,473.25,80,660.0,560.71,0.22,max_hold_exit
ALKEM,swing,CNC,2026-05-07 00:00:00,2026-05-13 00:00:00,5570.0,5462.5,5,-537.5,-614.77,-0.21,max_hold_exit
